#{"t_start": 1763633712.5493202, "env_id": "None"}
r,l,t
-2.443807,50,1566.983308
-0.571171,50,1567.483816
-2.344169,50,1567.982987
-0.487605,50,1568.482918
-5.283942,50,1568.982905
-3.884244,50,1569.484133
-1.61913,50,1569.983788
-0.850882,50,1570.4836
-1.736088,50,1570.983256
-0.679339,50,1571.483634
-1.220686,50,1571.982832
-0.519274,50,1572.482623
-2.120809,50,1572.983689
-1.178351,50,1573.483668
-2.58433,50,1573.983612
-3.636222,50,1574.483556
-1.938053,50,1574.983036
-3.191389,50,1575.483011
-0.771065,50,1575.982924
-5.075286,50,1576.483726
-1.264761,50,1576.983758
-1.037319,50,1577.483133
-1.640726,50,1577.982937
-4.078963,50,1578.483682
-1.561097,50,1578.983778
-2.267075,50,1579.485013
-5.719955,50,1579.982766
-0.771821,50,1580.482838
-1.324679,50,1580.983835
-2.770609,50,1581.483672
-1.844885,50,1581.98314
-4.462546,50,1582.483691
-0.811525,50,1582.983643
-3.881915,50,1583.483794
-1.467464,50,1583.982961
-0.580386,50,1584.483701
-3.712669,50,1584.98383
-0.494097,50,1585.483651
-0.777644,50,1585.983436
-0.836544,50,1586.483945
-6.434057,50,1586.983182
-1.213716,50,1587.483557
-1.401648,50,1587.982754
-0.386008,50,1588.483594
-0.738096,50,1588.982799
-0.389699,50,1589.482798
-5.864213,50,1589.983635
-0.754793,50,1590.483843
-2.876764,50,1590.982956
-4.409372,50,1591.483699
-6.329626,50,1591.983702
-0.485796,50,1592.483878
-0.663515,50,1592.983046
-0.170123,50,1593.482786
-3.390188,50,1593.982687
-3.916397,50,1594.482875
-4.803711,50,1594.983564
-3.035631,50,1595.482888
-0.787975,50,1595.983722
-1.941238,50,1596.482772
-0.706443,50,1596.982889
-0.878805,50,1597.483345
-4.441327,50,1597.983349
-4.713888,50,1598.483544
-0.997611,50,1598.983731
-1.47744,50,1599.483063
-0.649313,50,1599.982586
-0.785445,50,1600.484028
-0.426667,50,1600.983141
-0.986881,50,1601.487143
-4.891725,50,1601.983011
-2.596424,50,1602.484084
-5.005374,50,1602.982737
-2.820759,50,1603.483556
-2.251329,50,1603.984058
-2.169849,50,1604.482885
-1.999556,50,1604.983714
-0.511321,50,1605.482784
-0.660248,50,1605.983542
-3.409398,50,1606.482923
-0.957407,50,1606.982843
-1.279513,50,1607.483591
-3.167415,50,1607.983877
-3.336233,50,1608.482979
-6.000184,50,1608.983147
-6.400012,50,1609.483619
-4.521056,50,1609.982608
-2.715682,50,1610.482773
-0.905858,50,1610.982934
-1.207363,50,1611.483345
-1.035304,50,1611.982883
-0.520214,50,1612.483322
-2.512271,50,1612.983453
-6.137835,50,1613.483584
-5.485766,50,1613.983013
-5.609665,50,1614.483723
-1.133612,50,1614.982781
-4.190234,50,1615.48379
-0.928845,50,1615.983773
-1.353855,50,1616.483018
-0.244596,50,1616.982831
-4.864665,50,1617.48314
-0.220862,50,1617.983248
-2.665957,50,1618.483671
-4.528395,50,1618.983674
-1.172661,50,1619.4836
-0.846603,50,1619.983681
-3.449571,50,1620.483327
-0.285737,50,1620.98298
-1.684072,50,1621.483621
-1.702325,50,1621.982996
-4.171073,50,1622.48393
-2.7279,50,1622.982852
-1.417245,50,1623.483274
-5.034353,50,1623.982929
-0.975367,50,1624.483603
-1.544169,50,1624.983586
-0.735753,50,1625.483593
-0.473661,50,1625.983708
-1.943182,50,1626.483234
-5.583217,50,1626.983639
-1.641514,50,1627.483379
-4.728987,50,1627.9828
-2.071676,50,1628.482849
-1.345997,50,1628.983025
-0.832169,50,1629.483706
-0.93566,50,1629.983584
-3.941281,50,1630.48292
-5.133478,50,1630.9832
-4.088048,50,1631.48363
-0.767608,50,1631.983718
-3.081124,50,1632.482729
-0.460095,50,1632.983006
-6.209012,50,1633.483562
-4.697203,50,1633.983718
-2.230161,50,1634.483187
-1.89848,50,1634.98313
-0.336557,50,1635.482826
-0.817428,50,1635.983386
-5.639855,50,1636.484968
-0.724185,50,1636.983787
-0.722986,50,1637.485208
-4.700301,50,1637.983375
-1.470327,50,1638.483816
-1.620117,50,1638.983793
-0.425381,50,1639.483929
-0.610532,50,1639.983362
-7.173909,50,1640.484463
-0.76914,50,1640.983777
-0.938837,50,1641.483197
-3.231847,50,1641.983772
-0.702863,50,1642.482986
-1.449703,50,1642.983593
-6.908382,50,1643.483764
-1.694753,50,1643.983655
-4.45989,50,1644.483749
-2.334241,50,1644.983738
-2.385998,50,1645.483168
-1.142434,50,1645.982898
-1.952066,50,1646.48384
-1.465602,50,1646.982991
-2.886391,50,1647.483049
-4.418485,50,1647.983871
-0.713352,50,1648.48318
-0.784138,50,1648.9829
-0.723912,50,1649.483655
-1.168422,50,1649.983528
-0.418953,50,1650.483763
-3.709284,50,1650.982732
-2.28159,50,1651.483126
-5.498516,50,1651.982821
-1.329602,50,1652.48379
-0.666799,50,1652.983705
-1.224811,50,1653.483751
-4.363471,50,1653.983577
-0.611412,50,1654.483222
-3.283567,50,1654.983195
-0.580153,50,1655.482906
-2.681365,50,1655.982748
-1.793681,50,1656.482865
-0.32944,50,1656.982773
-2.720837,50,1657.483649
-1.307812,50,1657.982838
-1.571085,50,1658.483166
-3.176733,50,1658.983857
-0.651247,50,1659.483031
-0.708654,50,1659.982733
-2.495673,50,1660.482812
-0.38359,50,1660.983421
-2.686465,50,1661.482799
-0.410792,50,1661.983435
-3.006289,50,1662.482988
-3.076806,50,1662.983142
-2.047688,50,1663.483577
-0.878818,50,1663.98318
-0.480292,50,1664.483888
-0.710437,50,1664.983343
-1.455439,50,1665.483175
-2.90268,50,1665.983452
-4.236115,50,1666.482952
-3.208508,50,1666.982913
-0.58354,50,1667.483591
-0.48402,50,1667.983812
-4.418682,50,1668.483972
-1.977952,50,1668.983807
-5.573137,50,1669.483575
-4.344718,50,1669.983192
-0.363085,50,1670.483322
-1.181264,50,1670.983716
-3.71826,50,1671.48386
-1.199646,50,1671.983961
-0.97236,50,1672.483859
-0.440505,50,1672.983633
-1.6267,50,1673.484256
-0.618981,50,1673.983146
-1.622502,50,1674.483384
-0.601759,50,1674.983051
-0.490081,50,1675.483175
-0.964249,50,1675.983693
-3.084886,50,1676.482869
-4.06233,50,1676.982909
-3.576179,50,1677.483573
-0.6026,50,1677.983757
-2.3806,50,1678.483824
-3.680046,50,1678.983782
-0.629687,50,1679.484241
-3.59221,50,1679.983586
-1.299179,50,1680.483981
-1.196953,50,1680.983871
-0.781398,50,1681.482686
-2.699538,50,1681.984037
-1.635524,50,1682.483111
-0.70732,50,1682.983744
-2.111561,50,1683.483724
-4.423245,50,1683.983716
-0.901936,50,1684.483798
-4.895198,50,1684.982918
-2.084931,50,1685.48347
-0.325709,50,1685.983738
-2.579339,50,1686.483829
-0.588503,50,1686.98232
-2.199695,50,1687.483999
-1.647065,50,1687.983844
-4.137928,50,1688.483325
-0.795278,50,1688.983524
-0.553555,50,1689.483679
-3.421291,50,1689.982792
-4.581713,50,1690.483382
-0.961016,50,1690.984025
-0.834349,50,1691.483786
-2.639534,50,1691.982959
-0.554846,50,1692.483458
-1.39961,50,1692.984048
-0.588523,50,1693.483441
-1.15224,50,1693.983627
-2.797922,50,1694.484266
-0.72249,50,1694.983992
-0.299845,50,1695.484093
-0.703746,50,1695.983827
-2.225972,50,1696.482888
-0.831912,50,1696.983455
-6.890838,50,1697.483294
-2.305169,50,1697.982888
-5.066993,50,1698.484831
-0.295788,50,1698.98377
-1.197232,50,1699.484135
-1.838991,50,1699.983578
-0.604676,50,1700.48365
-4.379413,50,1700.98278
-2.369104,50,1701.483777
-0.714559,50,1701.982713
-0.622197,50,1702.483599
-1.544803,50,1702.982866
-1.851869,50,1703.482974
-0.682164,50,1703.982649
-0.69581,50,1704.483404
-0.719436,50,1704.984147
-3.530193,50,1705.482706
-1.580223,50,1705.983696
-2.739297,50,1706.483765
-5.974931,50,1706.983087
-1.094746,50,1707.483658
-4.555365,50,1707.983135
-0.318808,50,1708.482907
-2.81788,50,1708.983817
-0.30972,50,1709.483614
-0.764605,50,1709.98368
-2.376746,50,1710.483152
-3.54923,50,1710.983596
-1.006829,50,1711.483297
-3.400183,50,1711.984065
-1.052329,50,1712.483742
-0.809242,50,1712.983873
-0.653218,50,1713.483572
-5.551503,50,1713.983508
-1.998331,50,1714.48367
-1.721248,50,1714.983935
-1.220284,50,1715.48385
-4.509502,50,1715.983796
-4.821727,50,1716.482964
-0.914494,50,1716.983868
-3.489087,50,1717.483994
-0.156542,50,1717.983067
-3.149269,50,1718.483492
-2.688922,50,1718.983017
-1.440745,50,1719.483521
-0.818081,50,1719.982909
-3.810966,50,1720.483611
-4.822694,50,1720.984141
-2.963225,50,1721.484206
-0.688772,50,1721.982838
-6.666983,50,1722.483479
-6.777406,50,1722.98373
-3.070891,50,1723.483969
-6.056231,50,1723.98364
-5.348182,50,1724.482908
-3.935205,50,1724.98369
-1.403764,50,1725.482853
-0.210391,50,1725.983299
-7.511894,50,1726.483376
-2.034942,50,1726.982966
-2.674849,50,1727.484172
-3.561577,50,1727.982965
-0.960231,50,1728.482613
-2.52861,50,1728.982965
-4.900289,50,1729.483984
-2.660314,50,1729.983718
-3.180801,50,1730.483937
-3.99057,50,1730.982767
-0.797663,50,1731.484172
-1.236919,50,1731.983423
-4.882671,50,1732.483488
-3.023336,50,1732.983646
-0.416874,50,1733.483629
-2.282805,50,1733.983005
-1.034082,50,1734.484139
-0.640128,50,1734.983498
-1.45212,50,1735.48419
-3.615407,50,1735.9837
-0.21265,50,1736.483954
-3.354447,50,1736.984036
-0.458173,50,1737.482804
-0.657925,50,1737.982791
-4.147775,50,1738.48409
-1.704226,50,1738.982917
-2.815749,50,1739.483335
-0.809344,50,1739.983047
-4.764215,50,1740.482757
-2.552465,50,1740.982671
-3.880345,50,1741.483112
-3.329835,50,1741.982992
-0.720756,50,1742.48381
-5.003417,50,1742.983737
-5.071033,50,1743.484197
-0.88921,50,1743.982966
-0.83025,50,1744.483932
-5.154454,50,1744.982935
-4.550726,50,1745.484495
-0.579445,50,1745.98386
-3.370521,50,1746.483753
-1.550909,50,1746.983657
-3.54168,50,1747.482825
-0.609585,50,1747.983906
-0.829813,50,1748.483275
-0.973571,50,1748.98391
-5.317667,50,1749.483761
-7.065956,50,1749.98391
-3.431903,50,1750.483569
-4.534877,50,1750.984011
-0.115871,50,1751.483392
-3.219671,50,1751.983632
-1.381716,50,1752.483691
-2.186066,50,1752.983371
-4.221404,50,1753.48267
-2.934705,50,1753.982936
-2.119935,50,1754.483109
-0.258804,50,1754.983157
-3.402716,50,1755.483835
-3.183331,50,1755.983842
-2.697574,50,1756.48293
-1.097187,50,1756.983927
-1.29096,50,1757.483676
-1.992424,50,1757.983484
-2.273552,50,1758.482621
-3.581189,50,1758.983462
-0.921455,50,1759.48324
-4.898105,50,1759.983728
-5.049085,50,1760.482991
-0.621603,50,1760.983553
-0.483086,50,1761.484175
-3.219348,50,1761.983578
-1.297284,50,1762.483473
-0.251939,50,1762.983163
-3.354792,50,1763.482895
-1.728903,50,1763.983635
-1.404734,50,1764.483738
-6.457031,50,1764.983418
-1.31209,50,1765.483104
-3.81864,50,1765.98314
-1.720125,50,1766.483769
-2.210804,50,1766.983222
-0.798566,50,1767.483505
-1.012663,50,1767.983273
-0.487954,50,1768.482933
-4.412301,50,1768.983975
-0.355796,50,1769.483942
-3.031994,50,1769.983396
-2.734695,50,1770.483016
-5.638777,50,1770.982795
-4.373896,50,1771.483596
-0.896558,50,1771.982747
-2.498969,50,1772.482927
-0.575896,50,1772.983316
-0.727181,50,1773.483599
-0.726208,50,1773.983031
-5.611462,50,1774.483775
-2.118568,50,1774.983773
-0.592017,50,1775.482979
-3.552979,50,1775.983833
-1.58307,50,1776.483857
-2.090847,50,1776.982317
-1.046866,50,1777.483611
-5.707631,50,1777.983813
-1.607575,50,1778.483547
-0.832189,50,1778.983068
-1.445198,50,1779.483834
-0.680175,50,1779.982794
-1.530831,50,1780.483392
-2.61344,50,1780.983631
-0.702428,50,1781.483926
-0.64164,50,1781.98366
-4.07483,50,1782.48409
-2.987489,50,1782.983054
-0.58885,50,1783.483609
-3.345374,50,1783.983849
-7.239254,50,1784.483849
-4.286449,50,1784.982781
-1.526789,50,1785.483447
-0.605399,50,1785.982993
-6.424518,50,1786.48374
-0.438804,50,1786.983922
-0.653559,50,1787.483833
-0.850204,50,1787.983203
-5.029089,50,1788.483723
-2.154286,50,1788.983157
-0.974477,50,1789.483587
-5.697889,50,1789.9828
-0.476063,50,1790.483958
-0.604765,50,1790.983582
-1.546429,50,1791.483715
-3.171986,50,1791.983294
-0.66755,50,1792.483713
-2.94493,50,1792.982719
-3.638659,50,1793.483648
-0.672358,50,1793.984048
-0.315992,50,1794.484277
-0.915587,50,1794.983558
-2.781989,50,1795.488201
-0.822141,50,1795.984025
-4.689077,50,1796.483993
-4.925574,50,1796.982961
-3.201928,50,1797.483997
-2.76079,50,1797.982863
-2.340497,50,1798.482785
-1.687366,50,1798.982872
-0.757124,50,1799.483397
-5.635888,50,1799.984034
-4.129389,50,1800.483933
-4.213282,50,1800.982948
-1.315299,50,1801.483465
-2.299989,50,1801.982929
-0.73984,50,1802.483656
-2.572908,50,1802.983397
-7.659924,50,1803.483843
-1.346121,50,1803.982863
-4.934895,50,1804.483854
-5.562096,50,1804.98393
-0.828359,50,1805.484021
-0.893883,50,1805.982965
-2.200508,50,1806.483232
-4.124018,50,1806.983302
-4.081303,50,1807.483985
-3.526314,50,1807.982942
-1.865623,50,1808.482856
-0.518921,50,1808.983982
-4.296068,50,1809.482916
-0.767599,50,1809.983028
-0.284318,50,1810.483644
-1.20935,50,1810.982788
-5.279113,50,1811.483879
-0.71855,50,1811.983405
-1.48467,50,1812.483691
-0.720689,50,1812.983942
-0.637655,50,1813.483933
-3.873644,50,1813.982956
-0.269949,50,1814.483712
-3.340327,50,1814.982709
-2.191928,50,1815.483475
-1.240012,50,1815.984101
-5.785377,50,1816.483314
-1.916024,50,1816.983727
-2.153853,50,1817.482803
-0.696274,50,1817.983581
-3.122979,50,1818.483719
-1.313852,50,1818.983907
-2.031723,50,1819.483835
-1.43744,50,1819.98286
-0.646275,50,1820.482956
-1.596506,50,1820.983696
-2.266116,50,1821.483819
-6.157204,50,1821.983402
-1.539028,50,1822.484177
-0.664743,50,1822.983167
-0.561219,50,1823.482793
-3.176117,50,1823.983427
-2.137055,50,1824.482687
-3.902113,50,1824.984138
-1.25101,50,1825.483693
-5.413759,50,1825.983588
-0.739938,50,1826.48396
-6.279878,50,1827.00192
-2.970545,50,1827.483376
-1.935674,50,1827.983241
-3.098114,50,1828.483884
-4.501781,50,1828.984222
-4.50278,50,1829.483673
-0.566645,50,1830.13047
-4.067801,50,1830.592086
-0.913699,50,1831.010139
-5.711147,50,1831.483996
-3.998594,50,1831.983681
-0.664422,50,1832.483601
-4.024174,50,1832.983714
-1.604559,50,1833.484942
-0.855637,50,1833.983622
-0.81689,50,1834.484073
-1.501533,50,1834.98299
-1.502721,50,1835.484324
-1.571368,50,1835.984024
-2.500932,50,1836.483579
-0.666303,50,1836.982949
-0.610821,50,1837.483693
-0.130178,50,1837.984057
-0.378145,50,1838.483619
-0.721359,50,1838.98263
-3.29173,50,1839.484146
-2.906091,50,1839.982864
-0.867348,50,1840.483828
-0.128813,50,1840.983385
-1.632007,50,1841.483183
-0.592061,50,1841.983722
-5.213729,50,1842.482954
-4.735295,50,1842.983144
-2.708785,50,1843.483041
-0.126763,50,1843.98936
-3.753621,50,1844.482997
-0.750108,50,1844.983496
-4.370208,50,1845.483722
-5.24481,50,1845.98405
-0.66145,50,1846.483617
-1.189878,50,1846.984597
-1.312067,50,1847.484734
-1.167054,50,1847.98334
-1.197548,50,1848.483884
-2.635951,50,1848.983685
-2.291991,50,1849.483824
-3.274375,50,1849.983023
-1.928984,50,1850.483416
-3.917034,50,1850.983933
-0.78688,50,1851.483802
-2.374763,50,1851.982888
-2.781337,50,1852.483663
-1.700401,50,1852.983357
-1.763379,50,1853.483982
-6.49799,50,1853.983006
-1.071309,50,1854.483834
-0.723167,50,1854.982965
-2.351792,50,1855.482746
-0.711922,50,1855.983012
-0.337164,50,1856.483972
-2.694252,50,1856.983127
-1.00452,50,1857.483548
-0.793935,50,1857.983158
-4.240708,50,1858.483793
-0.826266,50,1858.98285
-2.59611,50,1859.482989
-0.398983,50,1859.983297
-0.839706,50,1860.484049
-3.134498,50,1860.983163
-2.445672,50,1861.483945
-2.363175,50,1861.98408
-7.673946,50,1862.483914
-1.342896,50,1862.9834
-2.057367,50,1863.483354
-3.234006,50,1863.983913
-0.983143,50,1864.483045
-0.403808,50,1864.98374
-1.917654,50,1865.483695
-1.143249,50,1865.983051
-0.630905,50,1866.502111
-5.539669,50,1866.984351
-1.647696,50,1867.483599
-5.581899,50,1867.984419
-0.434756,50,1868.483747
-1.803171,50,1868.982807
-0.679463,50,1869.483874
-6.614779,50,1869.983804
-4.887784,50,1870.488134
-0.796467,50,1870.986288
-3.250983,50,1871.483764
-4.711479,50,1871.982852
-1.737399,50,1872.482968
-2.67435,50,1872.982767
-2.458188,50,1873.483196
-4.412212,50,1873.984032
-0.769341,50,1874.483878
-0.704866,50,1874.983769
-0.17031,50,1875.483767
-2.761767,50,1875.983279
-1.080433,50,1876.484069
-2.012792,50,1876.983992
-3.111233,50,1877.486988
-0.948651,50,1877.983589
-4.015898,50,1878.4827
-6.997579,50,1878.983643
-1.569289,50,1879.483822
-4.270916,50,1879.983945
-4.085034,50,1880.48367
-0.737489,50,1880.982774
-1.105027,50,1881.48372
-6.763217,50,1881.983016
-4.333096,50,1882.487242
-2.404898,50,1882.983384
-1.56281,50,1883.484486
-3.515328,50,1883.982757
-1.681319,50,1884.484077
-0.754543,50,1884.983317
-3.066881,50,1885.484128
-2.764725,50,1885.989944
-4.596466,50,1886.48394
-0.936384,50,1886.98353
-0.776475,50,1887.483639
-1.088874,50,1887.983852
-0.82185,50,1888.482739
-1.972445,50,1888.983804
-1.276298,50,1889.48368
-1.700236,50,1889.983124
-0.220748,50,1890.483267
-1.540387,50,1890.983662
-6.368162,50,1891.483286
-0.343818,50,1891.983413
-0.692882,50,1892.483245
-0.623255,50,1892.982827
-0.952621,50,1893.483783
-0.704078,50,1893.982823
-0.484603,50,1894.483744
-0.694602,50,1894.983744
-3.989376,50,1895.48463
-2.741437,50,1895.983616
-0.604921,50,1896.483964
-5.338939,50,1896.982683
-0.813556,50,1897.482876
-1.188551,50,1897.983061
-0.428076,50,1898.483786
-0.651604,50,1898.983385
-5.275607,50,1899.484028
-4.521666,50,1899.983695
-0.80712,50,1900.483034
-2.31882,50,1900.983596
-0.885714,50,1901.483278
-5.633598,50,1901.983235
-2.452055,50,1902.483386
-2.781816,50,1902.982846
-2.324239,50,1903.483981
-0.753717,50,1903.982934
-5.294532,50,1904.483868
-0.521659,50,1904.983746
-7.253201,50,1905.48366
-2.415857,50,1905.983651
-2.177965,50,1906.482675
-0.131302,50,1906.9836
-0.385544,50,1907.483339
-2.490771,50,1907.983671
-0.643512,50,1908.48319
-3.022573,50,1908.983989
-0.82005,50,1909.483643
-1.014588,50,1909.982841
-0.215834,50,1910.483727
-0.747707,50,1910.983723
-2.598323,50,1911.483886
-2.904262,50,1911.983138
-1.343175,50,1912.482616
-2.843014,50,1912.983647
-0.430678,50,1913.482873
-2.210273,50,1913.98367
-0.774403,50,1914.483832
-4.677639,50,1914.983652
-6.43644,50,1915.484166
-0.120629,50,1915.98296
-4.261987,50,1916.489379
-1.718176,50,1916.982711
-2.328493,50,1917.483821
-0.180672,50,1917.983965
-0.095366,50,1918.484302
-1.667659,50,1918.983816
-2.620531,50,1919.48377
-3.810965,50,1919.98285
-0.733442,50,1920.483858
-2.960108,50,1920.983627
-5.572448,50,1921.483655
-0.515641,50,1921.983683
-2.132555,50,1922.48363
-4.518056,50,1922.983774
-2.576097,50,1923.483897
-3.282836,50,1923.983088
-0.719399,50,1924.483742
-0.941517,50,1924.983631
-0.673623,50,1925.483792
-2.463488,50,1925.983569
-2.722004,50,1926.483762
-5.720104,50,1926.983727
-2.235415,50,1927.483396
-0.597285,50,1927.982755
-4.289431,50,1928.48376
-3.162411,50,1928.983072
-0.371478,50,1929.482653
-2.08413,50,1929.982995
-0.570633,50,1930.483855
-4.686332,50,1930.983567
-0.79522,50,1931.483965
-1.757177,50,1931.983618
-0.609811,50,1932.483592
-2.253867,50,1932.982936
-0.68627,50,1933.483701
-4.807846,50,1933.991902
-0.719052,50,1934.483822
-1.164239,50,1934.983646
-0.231535,50,1935.483093
-0.89572,50,1935.990343
-2.663127,50,1936.483841
-3.946677,50,1936.982915
-0.688235,50,1937.483356
-3.03256,50,1937.983013
-0.665732,50,1938.4829
-2.919906,50,1938.983063
-3.899059,50,1939.512034
-4.797558,50,1939.982675
-0.839245,50,1940.499171
-0.764511,50,1940.982724
-4.08441,50,1941.497024
-2.197196,50,1941.983739
-0.307717,50,1942.483724
-0.462567,50,1942.983501
-0.455374,50,1943.483836
-1.400842,50,1943.983253
-2.681201,50,1944.483907
-1.77445,50,1944.98345
-0.795371,50,1945.483803
-1.77204,50,1945.983807
-0.658255,50,1946.483054
-1.891773,50,1946.983
-0.554808,50,1947.48343
-1.646926,50,1947.982996
-1.699671,50,1948.483947
-0.367092,50,1948.983508
-0.44438,50,1949.482858
-0.417504,50,1949.982927
-0.601613,50,1950.482934
-3.599196,50,1950.982724
-1.530323,50,1951.483811
-3.414529,50,1951.983584
-2.427435,50,1952.483951
-0.310826,50,1952.983797
-0.898756,50,1953.483808
-4.096615,50,1953.982826
-0.555475,50,1954.483915
-0.135739,50,1954.984058
-0.572851,50,1955.484018
-1.260532,50,1955.982884
-0.600154,50,1956.496983
-7.214761,50,1957.008184
-1.01615,50,1957.483796
-1.827876,50,1957.983076
-1.738331,50,1958.482812
-6.084532,50,1958.9828
-0.591567,50,1959.4827
-1.355312,50,1959.98365
-2.170002,50,1960.483253
-0.604071,50,1960.982996
-1.540575,50,1961.483505
-1.038023,50,1961.983549
-0.642304,50,1962.483161
-0.361846,50,1962.983393
-2.29782,50,1963.483632
-2.849611,50,1963.983092
-5.003331,50,1964.483739
-2.838558,50,1964.98283
-0.845761,50,1965.4836
-0.78528,50,1965.983548
-0.920085,50,1966.483494
-1.046787,50,1966.984252
-1.128269,50,1967.483767
-0.435377,50,1967.984202
-2.860079,50,1968.483327
-2.207653,50,1968.982959
-5.383854,50,1969.484105
-0.629749,50,1969.982931
-1.213417,50,1970.483708
-4.874579,50,1970.983088
-0.354881,50,1971.4835
-3.158041,50,1971.983778
-3.189317,50,1972.483792
-0.290416,50,1972.999585
-2.174754,50,1973.483109
-3.232068,50,1973.982863
-0.724516,50,1974.48383
-0.537257,50,1975.127293
-1.412847,50,1975.483961
-5.403348,50,1975.984039
-0.501042,50,1976.483638
-2.328104,50,1976.982929
-1.612334,50,1977.483519
-3.736721,50,1977.983675
-0.796842,50,1978.483786
-0.697253,50,1978.983633
-1.98749,50,1979.483861
-3.24024,50,1979.983837
-0.614325,50,1980.483716
-1.028865,50,1980.982837
-4.534272,50,1981.483704
-0.671039,50,1981.982867
-0.54564,50,1982.483857
-0.753946,50,1982.982973
-0.523785,50,1983.483823
-5.382975,50,1983.983694
-0.321577,50,1984.48371
-1.548712,50,1984.982996
-0.611244,50,1985.483752
-3.948848,50,1985.982882
-0.598838,50,1986.482903
-0.407852,50,1986.983284
-1.199066,50,1987.483034
-3.34931,50,1987.983026
-2.46626,50,1988.483818
-3.827616,50,1988.983028
-2.498377,50,1989.483374
-0.800411,50,1989.982989
-1.982275,50,1990.482986
-0.861758,50,1990.983031
-6.897735,50,1991.482895
-0.452767,50,1991.983143
-0.622418,50,1992.482959
-7.656982,50,1992.982926
-2.385402,50,1993.483955
-5.417943,50,1993.982901
-0.480576,50,1994.578606
-4.237138,50,1994.983449
-0.442385,50,1995.483898
-3.549189,50,1995.983898
-4.590691,50,1996.483743
-1.6144,50,1996.98385
-4.514339,50,1997.483996
-0.819213,50,1997.983054
-3.323367,50,1998.483711
-3.288439,50,1998.982991
-3.789344,50,1999.484225
-0.710239,50,1999.983628
-0.489931,50,2000.483959
-0.835414,50,2000.983533
-0.705137,50,2001.483097
-2.494442,50,2001.982836
-4.143617,50,2002.483002
-2.326595,50,2002.988807
-0.904885,50,2003.483768
-1.060802,50,2003.983764
-4.547751,50,2004.48311
-1.957205,50,2004.983003
-3.996015,50,2005.483148
-4.617766,50,2005.98385
-2.922801,50,2006.483579
-0.59782,50,2006.983837
-4.739577,50,2007.483724
-1.012641,50,2007.983579
-2.3391,50,2008.483099
-5.055903,50,2008.984169
-5.36805,50,2009.489495
-2.135517,50,2009.984199
-0.532618,50,2010.483837
-0.581622,50,2010.984239
-4.349672,50,2011.483612
-0.892352,50,2011.983708
-2.060202,50,2012.492806
-0.769296,50,2012.983166
-0.244283,50,2013.482685
-0.202442,50,2013.983072
-3.427126,50,2014.507302
-0.717633,50,2014.984076
-0.649567,50,2015.483739
-5.612209,50,2015.983645
-3.270362,50,2016.483542
-1.751425,50,2016.983816
-3.271474,50,2017.483818
-4.45773,50,2017.982781
-5.023645,50,2018.482958
-4.976711,50,2018.98294
-5.598075,50,2019.483363
-2.022547,50,2019.983885
-0.813917,50,2020.483929
-1.397919,50,2020.983107
-0.607942,50,2021.483078
-2.303404,50,2021.983773
-0.545942,50,2022.483917
-0.449348,50,2022.982915
-6.616524,50,2023.483472
-3.533355,50,2024.147804
-0.502912,50,2024.5919
-5.164701,50,2025.008129
-1.793559,50,2025.483966
-1.235248,50,2025.983845
-0.80125,50,2026.483175
-1.441735,50,2026.984528
-1.839954,50,2027.484802
-2.459994,50,2027.983799
-0.304854,50,2028.483079
-3.453136,50,2028.983558
-0.698826,50,2029.484042
-4.627958,50,2029.984181
-0.473663,50,2030.4839
-1.244289,50,2031.189904
-0.449738,50,2031.601821
-0.665464,50,2031.983861
-0.591208,50,2032.483793
-0.305672,50,2032.98342
-0.583576,50,2033.483572
-1.374682,50,2033.983664
-2.935292,50,2034.484555
-2.624677,50,2034.983903
-0.531845,50,2035.490197
-0.743877,50,2035.98336
-1.423525,50,2036.48309
-0.701764,50,2036.983584
-0.568646,50,2037.484511
-2.171452,50,2037.984933
-1.006275,50,2038.48386
-1.157097,50,2038.982753
-3.436426,50,2039.484165
-6.532188,50,2040.139512
-2.00508,50,2040.605032
-0.520238,50,2040.986728
-3.267936,50,2041.485392
-0.538498,50,2041.984038
-0.67591,50,2042.483932
-6.83592,50,2042.983914
-3.008809,50,2043.484052
-2.743964,50,2044.010798
-0.439652,50,2044.546554
-2.071446,50,2045.010229
-0.357449,50,2045.726555
-2.553505,50,2046.207462
-2.24818,50,2046.673718
-0.875462,50,2047.220462
-2.329209,50,2047.662957
-1.464411,50,2048.174947
-2.944218,50,2048.637916
-2.70473,50,2049.089908
-2.487513,50,2049.564327
-6.850047,50,2049.983717
-0.688823,50,2050.547903
-3.083771,50,2051.008763
-1.021503,50,2051.484286
-1.031948,50,2051.983452
-4.218274,50,2052.484374
-0.391391,50,2052.98404
-1.986404,50,2053.483067
-1.295354,50,2053.983736
-0.440402,50,2054.506026
-0.511367,50,2055.082709
-3.321065,50,2055.574904
-5.444223,50,2055.983932
-0.693998,50,2056.484073
-2.02035,50,2056.985978
-2.114017,50,2057.48423
-0.678729,50,2057.983522
-0.849857,50,2058.484452
-0.518987,50,2058.982966
-4.198856,50,2059.483456
-5.344564,50,2059.983252
-4.594626,50,2060.483314
-0.672248,50,2060.984885
-2.02308,50,2061.482801
-1.65241,50,2061.983754
-2.68024,50,2062.484842
-2.709955,50,2062.983656
-2.424814,50,2063.483401
-0.648051,50,2063.987961
-3.833006,50,2064.485735
-2.704873,50,2064.987969
